# Accelerometer Data File
# Started @Sat Jul 02 13:46:35 EDT 2016
#
#
# sensor Vendor: ST Micro
# sensor Name: LIS3DH 3-axis Accelerometer
# sensor Resolution: 0.0047900393m/sec^2; Max Range: 156.96; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:UI
# units set to: Gravity
# gravity NOT filtered out
# Accuracy: HIGH
0.21 1.11 9.653 40
0.191 1.072 9.691 40
0.172 1.053 9.653 40
0.191 1.091 9.653 40
0.134 1.11 9.691 40
0.114 1.072 9.749 40
0.134 1.072 9.691 41
0.134 1.015 9.691 40
0.134 1.015 9.691 40
0.172 1.072 9.71 40
0.095 1.091 9.672 40
0.114 1.091 9.634 40
0.019 1.13 9.653 40
0.019 1.11 9.71 40
0.057 1.072 9.71 41
0.057 1.091 9.634 40
0.019 1.13 9.672 40
0.0 1.168 9.615 40
0.038 1.13 9.634 40
0.0 1.11 9.768 40
-0.019 1.13 9.787 40
-0.057 1.072 9.787 40
-0.019 1.11 9.672 40
0.0 1.11 9.71 41
-0.038 1.168 9.691 40
-0.057 1.13 9.71 40
-0.038 1.091 9.71 40
-0.038 1.11 9.73 40
-0.057 1.149 9.615 40
-0.038 1.13 9.672 40
-0.095 1.187 9.634 41
-0.019 1.149 9.615 40
-0.076 1.091 9.749 40
-0.019 1.072 9.73 40
0.0 1.149 9.672 40
-0.057 1.11 9.672 40
-0.076 1.168 9.71 40
-0.057 1.149 9.615 41
-0.076 1.13 9.615 40
-0.095 1.13 9.595 40
-0.057 1.168 9.71 40
0.019 1.149 9.653 40
0.038 0.957 9.634 40
-0.019 1.168 9.71 40
-0.038 1.187 9.768 41
-0.076 0.957 9.595 40
0.134 0.976 9.768 40
0.153 0.746 9.73 40
0.019 0.746 9.825 40
0.057 0.785 9.634 40
0.114 0.919 9.653 40
0.0 0.957 9.595 41
0.057 0.976 9.73 40
0.038 0.919 9.73 40
0.038 0.938 9.787 40
0.019 0.938 9.787 40
-0.019 1.015 9.672 41
-0.038 1.034 9.73 40
-0.095 1.034 9.768 40
-0.095 0.995 9.71 40
0.038 1.053 9.557 40
0.114 1.149 9.5 40
0.114 1.091 9.653 40
-0.076 1.034 9.71 40
-0.057 1.015 9.749 40
-0.019 0.957 9.844 40
0.076 0.9 9.768 41
0.114 1.072 9.653 40
0.057 1.206 9.672 40
-0.038 1.283 9.691 40
-0.038 1.321 9.653 40
-0.057 1.264 9.672 40
-0.057 1.13 9.576 41
0.0 0.995 9.385 40
-0.057 1.13 9.538 40
-0.21 1.11 9.883 40
-0.421 1.13 9.71 40
-0.363 1.283 9.844 40
-0.248 1.225 9.691 40
-0.095 1.283 9.71 41
-0.057 1.244 9.653 40
-0.153 1.283 9.615 40
-0.172 1.264 9.634 40
-0.191 1.244 9.615 40
-0.268 1.379 9.653 40
-0.114 1.225 9.634 41
-0.114 1.206 9.576 40
-0.172 1.302 9.615 40
-0.114 1.302 9.653 40
-0.114 1.34 9.634 40
-0.095 1.34 9.653 40
-0.057 1.321 9.557 41
-0.076 1.359 9.615 39
-0.21 1.417 9.634 40
-0.21 1.417 9.672 41
-0.153 1.379 9.634 40
-0.114 1.34 9.615 40
-0.153 1.359 9.557 40
-0.134 1.398 9.595 40
-0.153 1.436 9.538 40
-0.21 1.436 9.576 41
-0.153 1.379 9.615 40
-0.191 1.34 9.672 40
-0.191 1.302 9.653 40
-0.114 1.34 9.634 40
-0.134 1.302 9.595 41
-0.134 1.264 9.615 39
-0.134 1.321 9.595 41
-0.134 1.34 9.576 40
-0.248 1.398 9.557 40
-0.383 1.283 9.691 40
-0.172 1.417 9.615 40
-0.172 1.417 9.538 40
-0.229 1.455 9.557 41
-0.229 1.398 9.576 40
-0.191 1.417 9.576 40
-0.153 1.398 9.576 40
-0.191 1.321 9.557 40
-0.191 1.321 9.576 40
-0.21 1.321 9.576 40
-0.153 1.321 9.595 41
-0.325 1.359 9.634 40
-0.383 1.398 9.73 40
-0.497 1.302 9.442 40
-0.44 1.149 9.615 40
-0.363 1.015 9.71 40
-0.287 1.149 9.787 41
-0.325 1.264 9.71 40
-0.383 1.321 9.71 40
-0.287 1.13 9.461 40
-0.287 1.091 9.71 40
-0.229 1.187 9.864 40
-0.268 1.244 9.749 40
-0.153 1.302 9.576 41
-0.134 1.244 9.672 40
-0.191 1.187 9.423 40
-0.172 1.225 9.481 40
-0.229 1.264 9.595 40
-0.268 1.244 9.634 40
-0.268 1.283 9.672 41
-0.287 1.302 9.768 40
-0.229 1.359 9.672 40
-0.229 1.34 9.653 40
-0.287 1.225 9.576 40
-0.306 1.283 9.538 40
-0.306 1.283 9.5 40
-0.248 1.225 9.519 41
-0.325 1.321 9.634 40
-0.268 1.321 9.634 40
-0.287 1.264 9.825 40
-0.268 1.225 9.864 40
-0.287 1.283 9.825 40
-0.363 1.264 9.768 41
-0.325 1.187 9.691 40
-0.306 1.149 9.615 40
-0.306 1.168 9.538 40
-0.268 1.244 9.5 40
-0.363 1.264 9.615 40
-0.363 1.264 9.653 40
-0.306 1.149 9.672 41
-0.287 1.187 9.691 40
-0.229 1.206 9.73 40
-0.268 1.244 9.749 40
-0.325 1.264 9.787 40
-0.287 1.206 9.653 40
-0.287 1.149 9.634 40
-0.287 1.168 9.615 41
-0.344 1.13 9.576 40
-0.325 1.11 9.691 40
-0.287 1.072 9.71 40
-0.287 1.091 9.749 40
-0.383 1.168 9.691 40
-0.344 1.168 9.71 41
-0.363 1.149 9.73 40
-0.306 1.149 9.634 40
-0.344 1.11 9.691 40
-0.383 1.168 9.672 40
-0.287 1.206 9.615 40
-0.325 1.168 9.615 40
-0.306 1.187 9.595 41
-0.325 1.149 9.615 40
-0.325 1.168 9.653 40
-0.363 1.187 9.653 40
-0.287 1.149 9.595 40
-0.306 1.187 9.653 40
-0.363 1.168 9.653 41
-0.306 1.187 9.576 40
-0.268 1.11 9.634 40
-0.344 1.072 9.672 40
-0.306 1.168 9.672 40
-0.306 1.225 9.71 40
-0.363 1.302 9.346 40
-0.44 1.187 9.5 41
-0.344 1.168 9.538 40

# Completed @Sat Jul 02 13:47:15 EDT 2016
