01-01-1990 00:00:02:083325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	0.0013944908519446704	0.0001362427388173277	-0.002179988089681629	2.1016661083619145e-05	0.0001029071599927308	1.0002181463797413
01-01-1990 00:00:02:166658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	-0.0034661469725445096	0.0011872407941755391	0.005701138741137695	-6.169445303176516e-05	-2.005799915038952e-05	0.9998490118710782
01-01-1990 00:00:02:249991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	-0.0010626385592819223	-0.0027873095584817114	-0.002355753335205273	9.280547754110513e-05	2.6332321477869697e-06	0.9998918336995396
01-01-1990 00:00:02:333324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	-0.002175072307925971	0.0036075103780765193	-0.001886694072940512	9.049560715011805e-06	-0.00019780051380253975	0.9998869889129416
01-01-1990 00:00:02:416657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	-0.0032784233868994998	0.001632182395302582	0.005321749003974768	-7.984450366696332e-06	-0.00012535649584802965	1.0000231262917811
01-01-1990 00:00:02:499990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	-0.0002692550173670624	-0.0030659115458149242	-0.0010004935681565542	4.35478647360253e-05	-1.6699449165455968e-06	0.9999000179830629
01-01-1990 00:00:02:583323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	-0.007837252756908289	0.0058535776288648434	-0.0005061119004072057	8.320492218301693e-05	0.00013761524563059478	1.000188807260189
01-01-1990 00:00:02:666656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	0.006995050082320273	0.001894586097768427	0.002594507599612528	5.930677512888655e-05	1.6465181420719074e-05	0.9999620373036322
01-01-1990 00:00:02:749989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	0.0010255204802680086	-0.0022525951719391847	-0.00017754892675117832	6.621860471812387e-06	3.073434043817915e-05	1.0000469578615596
01-01-1990 00:00:02:833322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	0.0006053685647317347	-0.001394442196190716	-0.0021523087234294864	5.0933543938508576e-05	0.00021602582743067495	0.9999647225719712
01-01-1990 00:00:02:916655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	0.0020966353132101686	0.000830377648760452	-0.001791808065562962	-8.678345821622442e-05	-1.7213020035287048e-05	0.999931216116641
01-01-1990 00:00:02:999988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	-0.0025393539128819656	-0.0003179126603815286	-0.0011556634623977862	-7.59886716407214e-05	-5.179157708812633e-05	0.9999353016150521
01-01-1990 00:00:03:083321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	-0.00033299904720232267	0.0009647584122675685	-0.0006176710397413253	5.141727984184213e-05	4.357539529867032e-05	0.9999956890553549
01-01-1990 00:00:03:166654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	-0.0013896177777281968	0.0020312123375076487	0.0002940266235800539	3.431931905239041e-05	1.29859306434645e-05	0.9999193223965056
01-01-1990 00:00:03:249987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	0.006548331934986727	-0.0005438761231629567	-0.0009524869787111053	2.0382265136526767e-05	6.084933759199102e-05	1.000206317555727
01-01-1990 00:00:03:333320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	-0.0034124063431758816	-0.005113901389044136	-0.005798679573896967	2.445325412572294e-05	-0.00011417171366666683	1.0000543391149228
01-01-1990 00:00:03:416653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	0.00014550018750473785	-0.001330296881840269	0.006386669079076062	1.3400032145323086e-05	0.00014212105968458108	0.999901058618824
01-01-1990 00:00:03:499986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	0.0015960997645309584	-0.0030827473925879247	0.0015985451836830517	-1.9486029140280788e-05	-6.399313868049171e-05	0.9999077628649724
01-01-1990 00:00:03:583319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	-0.00037160952657968476	0.002577272450460819	-0.0008873346709064717	4.357777548977558e-05	-0.00014771278998192364	1.0001012296601501
01-01-1990 00:00:03:666652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	-0.001984342832317155	-0.0007162637253401544	0.0021746467775625913	3.0652863653421346e-05	-3.599364924929196e-05	0.9999960340437365
01-01-1990 00:00:03:749985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	5.4842640399434804e-05	0.0018602616640233187	-0.0010107968988265666	-7.92813524042128e-05	0.0002296349509687696	0.9999305412687898
01-01-1990 00:00:03:833318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	0.00031046700017028754	-0.0011680430417764097	-0.0008963413541302903	-6.433900999677603e-06	3.172660067214386e-05	1.0001964605842486
01-01-1990 00:00:03:916651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	1.0	0.0012211000056471613	0.0008392795780327848	-0.0033632639014861397	4.836571794243621e-05	1.5848139324379878e-05	1.0000928448997477
01-01-1990 00:00:03:999984	90	0	0	0.0	0.0	0.0	0.0	-0.0	1.0	89.99968727716667	0.003635940132311882	0.002754178758638134	-7.008864749207235e-05	-1.787871657187009e-05	0.9999441384837654
01-01-1990 00:00:04:083317	90	0	0	7.5	0.0	0.0	0.13052619222005157	-0.0	0.9914448613738104	89.99847977718764	-0.0004338409817636255	0.0013738953723040723	0.1306908284024355	7.706460705690039e-05	0.9914420112888254
01-01-1990 00:00:04:166650	90	0	0	15.0	0.0	0.0	0.25881904510252074	-0.0	0.9659258262890683	89.99927806913708	0.0003736023060599788	-0.0010497884777502956	0.2588985071844831	6.442085575083003e-05	0.9657997874106721
01-01-1990 00:00:04:249983	90	0	0	22.5	0.0	0.0	0.3826834323650898	-0.0	0.9238795325112867	89.99765750581768	0.0036129738248549086	-0.0025245114038138115	0.38288963740194865	9.734768956133544e-05	0.9238962917068816
01-01-1990 00:00:04:333316	90	0	0	30.0	0.0	0.0	0.49999999999999994	-0.0	0.8660254037844387	89.99795901225835	-0.0025987455639852196	-0.002702593678497654	0.5000147523249783	4.082128073489385e-05	0.8662599396508635
01-01-1990 00:00:04:416649	90	0	0	37.5	0.0	0.0	0.6087614290087207	-0.0	0.7933533402912352	90.00341286396392	0.0009062210940383907	-0.0005374469618332733	0.608586254435293	2.3975937827536763e-05	0.7933577057494092
01-01-1990 00:00:04:499982	90	0	0	45.0	0.0	0.0	0.7071067811865475	-0.0	0.7071067811865476	90.00338776640548	0.00046302522927356795	0.0004071875726075603	0.7072014145177397	3.6505815807468865e-05	0.7071002119704146
01-01-1990 00:00:04:583315	90	0	0	52.5	0.0	0.0	0.7933533402912352	-0.0	0.6087614290087207	90.00066645563162	0.004746710780358902	-0.0007320550776917072	0.7930941523177374	0.0002809154122741056	0.6087940797919185
01-01-1990 00:00:04:666648	90	0	0	60.0	0.0	0.0	0.8660254037844386	-0.0	0.5000000000000001	90.00132882754927	0.007807720104554565	0.002393489410453652	0.8661411488959502	-6.710400451743749e-05	0.4998169881807913
01-01-1990 00:00:04:749981	90	0	0	67.5	0.0	0.0	0.9238795325112867	-0.0	0.38268343236508984	89.99973666548131	0.00015886514488490123	0.0012129471344662908	0.9240046885612847	-6.854715769694818e-05	0.38268676581380817
01-01-1990 00:00:04:833314	90	0	0	75.0	0.0	0.0	0.9659258262890683	-0.0	0.25881904510252074	90.00414752552317	0.00240838950788114	0.0033925372361375884	0.9658299115306286	8.161314600779164e-05	0.2589024820897872
01-01-1990 00:00:04:916647	90	0	0	82.5	0.0	0.0	0.9914448613738104	-0.0	0.1305261922200517	89.99994622925718	-0.0001463338377522841	0.0021465641927449802	0.9914935131836117	-0.00013785317849782666	0.130507994134527
01-01-1990 00:00:04:999980	90	0	0	90.0	0.0	0.0	1.0	-0.0	6.123233995736766e-17	89.99996215874661	3.688189406250176e-05	-0.0033482094295760457	0.9999491455795165	-3.4502276423036746e-05	9.454565142040095e-05
01-01-1990 00:00:05:083313	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0007999080910528383	0.007430387334749415	0.0007503788106784731	0.9916203540612936	-0.0001365699940600662	-0.1305382561544123
01-01-1990 00:00:05:166646	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.00016272530682672314	-0.005610785818786684	0.002217338973456679	0.9914966393215038	1.3585075509609368e-05	-0.13042011539734594
01-01-1990 00:00:05:249979	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0022224552725480704	2.5053830616090423e-05	0.0025059573725229544	0.9915081488514326	6.226001736444706e-05	-0.13052425671159457
01-01-1990 00:00:05:333312	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-9.204537780516449e-05	-0.0025668666580209135	-0.0029540972232645173	0.9915839355006973	8.6620188813165e-05	-0.13049399504914955
01-01-1990 00:00:05:416645	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0009094756759944288	0.0015356157089637904	-0.0002954465545149455	0.9914941399851476	5.788823907530411e-06	-0.1304763888771793
01-01-1990 00:00:05:499978	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0016398295588587759	-0.0016682783080589837	0.0029687883736025556	0.9915206775208802	4.602991635455461e-05	-0.13047145573998034
01-01-1990 00:00:05:583311	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0023140979597132856	-0.0009632125694067345	0.004092431802506433	0.9914171123707529	-3.762309483066026e-05	-0.13046314695949734
01-01-1990 00:00:05:666644	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.003479303084982841	0.004878015816088964	0.0031693667778367155	0.9914629046262665	-2.6991723360779963e-05	-0.13060946732664194
01-01-1990 00:00:05:749977	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0013612053357131525	-0.0035908333736432286	-0.005106963930348012	0.9915855233150231	-1.5180559500440289e-05	-0.13039806728855566
01-01-1990 00:00:05:833310	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0038013133210079895	0.0015431286490173491	-0.0006585904613814518	0.9915668551712264	3.950389799153494e-05	-0.13048461131761785
01-01-1990 00:00:05:916643	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.0025907581840949384	0.00032094753865873516	-0.0011755246967801339	0.9914421471098298	0.00010807669850078312	-0.13040118355998825
01-01-1990 00:00:05:999976	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.000634213587981299	0.0007853875294400458	-0.0043002917651075116	0.9913730585281769	-7.671187202111319e-05	-0.1307629951825876
01-01-1990 00:00:06:083309	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0012792543116956938	0.0019004051369040339	0.0029113736386884976	0.9914116680937862	-5.206844776533426e-05	-0.1304841470551996
01-01-1990 00:00:06:166642	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.0008722271519447692	-0.005554028758480949	0.000605385433195165	0.9913662008561811	-5.910134287632797e-06	-0.13034519858053034
01-01-1990 00:00:06:249975	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0035189165042194405	0.0007339405848829165	-0.0016193161643369906	0.9913287628799283	-0.0001333803915265893	-0.13051832896566243
01-01-1990 00:00:06:333308	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.0038188387844897867	-0.0024258900322121518	-0.0020039257592553575	0.9917076456850207	0.00010531696088921109	-0.13055656073514152
01-01-1990 00:00:06:416641	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0001800032201963871	0.0030573634013908962	-0.0023364243196222025	0.9914375970966509	-0.00011509741237775105	-0.13065642007067813
01-01-1990 00:00:06:499974	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.003282218197759064	0.0007071314128309176	-0.0039535764393582576	0.9914225587168584	3.3617201476643203e-05	-0.13046719731205922
01-01-1990 00:00:06:583307	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0014732505529991868	-0.005559816364582754	-0.001507418182849601	0.9914626574408199	-0.0001042583703900113	-0.13043822830543697
01-01-1990 00:00:06:666640	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0025053867346508897	-0.0021281578706552865	0.00048018510955784256	0.9914818084630092	-0.00011392158633662055	-0.13058934055651805
01-01-1990 00:00:06:749973	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.004823867202771671	0.002979104433871306	-0.0005793565461299228	0.9915021465756042	-6.560161773909186e-05	-0.13044694395098322
01-01-1990 00:00:06:833306	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.002625624697562492	-0.0005494533880940654	-0.003595558102666509	0.991454760161373	3.693508591094267e-06	-0.13064168770913248
01-01-1990 00:00:06:916639	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.002318803835992909	-0.0015038428605450693	0.0022691549464839565	0.991487970343847	7.369239660321773e-06	-0.13042834269356424
01-01-1990 00:00:06:999972	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.004208990220256583	0.00316630847019936	0.0006685295982293588	0.9913941751248073	4.0615106515180485e-06	-0.1305228362486567
01-01-1990 00:00:07:083305	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.0010528034758954046	0.002949281104674513	0.00015233546751487645	0.9915085277311944	0.00012767363525984616	-0.13040642534992247
01-01-1990 00:00:07:166638	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.0005791873493684246	0.001785218418923517	-0.002923813039804993	0.9915367807703018	0.0001611907641756444	-0.13072659262317285
01-01-1990 00:00:07:249971	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0010865686703084658	0.0015812614524264707	-0.0008938460513860046	0.9911843698287423	0.00015995970515102087	-0.13067644109129886
01-01-1990 00:00:07:333304	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.002994408519342215	0.0015608834345495603	0.0017852135181261506	0.9913395220709549	6.738564872383768e-05	-0.1306110523228353
01-01-1990 00:00:07:416637	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.0014148303444390204	-0.0024869182227630253	-0.0013421840883875093	0.9913417202439642	1.7159034816933936e-05	-0.13054632679977957
01-01-1990 00:00:07:499970	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.003216080750906498	-0.0011944225080185065	0.0020060115820629333	0.9915721649748934	0.00032139458798504484	-0.13047321705922516
01-01-1990 00:00:07:583303	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.0014069302933124549	-0.00013227107339378632	-0.002060766533619788	0.9914455669913116	3.26874741893715e-05	-0.13039857084337647
01-01-1990 00:00:07:666636	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.00343358919325346	-0.0026210061234371762	-4.712355420119942e-05	0.99130561409861	-1.6114220531368813e-05	-0.13055611470638362
01-01-1990 00:00:07:749969	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.004268828985064429	-0.0029702038057956614	0.0020741477018791778	0.9913881278609507	0.00010487952171901403	-0.13057414333014605
01-01-1990 00:00:07:833302	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0025872058299537385	0.0012082319652988857	0.0012240683679938002	0.9913254722647823	-2.8275050631824352e-05	-0.1304493184686422
01-01-1990 00:00:07:916635	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.0006276515624701405	6.521380646893296e-05	-0.001982771017760889	0.9915625560501012	0.00014040952372887687	-0.13045473766215232
01-01-1990 00:00:07:999968	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.0012913846935134743	-0.0003308109741965561	-0.0029404169907112955	0.991562709653782	4.680073185640528e-05	-0.13055879917738938
01-01-1990 00:00:08:083301	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.0022617292420696053	0.00232338200256035	0.0044765288372199865	0.9915654086678897	8.61348815138514e-05	-0.13059821907932007
01-01-1990 00:00:08:166634	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.0006657677635592176	-0.0022237203686623786	0.0012780652320053005	0.9916668246268806	-3.8082096964789204e-05	-0.1305421056991134
01-01-1990 00:00:08:249967	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.003210322012324613	-0.0003439305471418748	-0.0015257572764257239	0.991464202494715	-0.00012892978398124506	-0.1305792613998168
01-01-1990 00:00:08:333300	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.00394732881175753	-0.0028512174893979194	0.0029047807900379383	0.991410078895286	7.542810510044545e-05	-0.13051491492265369
01-01-1990 00:00:08:416633	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.001013822844239647	-0.0019121042611397363	-0.0008306767922450313	0.9915367900001288	0.00014259338645357505	-0.1304815052358618
01-01-1990 00:00:08:499966	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	4.927788240454485e-05	0.0012268074968415621	0.002462510131774048	0.9914311569874628	7.501494890368281e-05	-0.13057992662193144
01-01-1990 00:00:08:583299	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.004724697594419286	0.0006193667038788044	0.00011620309301057289	0.9913251742426763	5.655985947892047e-05	-0.13050005844277682
01-01-1990 00:00:08:666632	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.001256953793723369	-0.001561053056152558	0.0024560909609573373	0.9912480307173682	-3.4649257311699264e-05	-0.13074588179685104
01-01-1990 00:00:08:749965	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.0007339775931287243	-0.0016541889914122056	0.0021726974012587384	0.9915618041968711	8.839318980244331e-05	-0.130595398548709
01-01-1990 00:00:08:833298	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.000257706940671768	0.0006113914639183402	0.004684644518487478	0.9912710415628694	7.054628422089744e-05	-0.1306935447325775
01-01-1990 00:00:08:916631	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	0.0011456478425253276	-0.005298017182276844	0.0016783102420930378	0.9912571554752624	-0.0001350712843718564	-0.13070959459176582
01-01-1990 00:00:08:999964	0	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	-0.0017443252649576402	-0.0017385690371105856	0.002538692004998149	0.9913147412289816	0.00011846734059340843	-0.13040924172472537
01-01-1990 00:00:09:083297	90	0	0	97.5	0.0	0.0	0.9914448613738104	-0.0	-0.1305261922200516	89.99964675394278	0.0010670207086030926	0.0003019632378306866	0.9914843976959679	-1.8747845615836863e-05	-0.13036615977224666
01-01-1990 00:00:09:166630	90	0	0	105.0	0.0	0.0	0.9659258262890683	-0.0	-0.25881904510252085	89.99722769236898	-0.0013543543613910283	-0.002698784608713029	0.9658582098012007	0.00012097341586500793	-0.25883539971664343
01-01-1990 00:00:09:249963	90	0	0	112.5	0.0	0.0	0.9238795325112867	-0.0	-0.3826834323650897	89.99914025991193	0.0014802504487159646	0.0007002556143271437	0.923823697138705	0.00010051755034472427	-0.38258323307084846
01-01-1990 00:00:09:333296	90	0	0	120.0	0.0	0.0	0.8660254037844387	-0.0	-0.4999999999999998	90.0015686131216	0.0021902107052502017	-0.002811751711502693	0.8661261843051532	-9.881194218589431e-05	-0.5000959789217464
01-01-1990 00:00:09:416629	90	0	0	127.5	0.0	0.0	0.7933533402912352	-0.0	-0.6087614290087207	89.99949623793177	0.00225295244242696	-0.008225256305695603	0.7932384396012246	-2.7210055881399367e-05	-0.6086616532065127
01-01-1990 00:00:09:499962	90	0	0	135.0	0.0	0.0	0.7071067811865476	-0.0	-0.7071067811865475	89.99558931908918	-0.004851234875056352	-0.0008752579818726918	0.7068762961871216	5.919091193564884e-05	-0.7072456567907954
01-01-1990 00:00:09:583295	90	0	0	142.5	0.0	0.0	0.6087614290087209	-0.0	-0.793353340291235	90.00353339135035	-0.0018487423707583869	-0.0033959549322569367	0.6087867627382367	0.00010736025247713526	-0.7931586703055921
01-01-1990 00:00:09:666628	90	0	0	150.0	0.0	0.0	0.49999999999999994	-0.0	-0.8660254037844387	90.00071046178341	0.004062633453974425	-0.0002746885690515403	0.5000672634620777	0.00012373380559364326	-0.8659528450043341
01-01-1990 00:00:09:749961	90	0	0	157.5	0.0	0.0	0.3826834323650899	-0.0	-0.9238795325112867	89.99824582081266	0.0010427421257162108	0.001058330834866749	0.38270082086158935	9.353718099309048e-05	-0.9240787626655077
01-01-1990 00:00:09:833294	90	0	0	165.0	0.0	0.0	0.258819045102521	-0.0	-0.9659258262890682	90.00106175493114	0.0009717092846754668	0.00010490248179631254	0.2588610172365983	3.9894329789258505e-05	-0.9659870315149962
