						1916-6-9 16:7:19
-0.01	0.03	1.02	3.4300	-1.8025	4.0775
-0.01	0.03	1.02	-6.7200	-3.0625	8.0237
0.11	0.02	1.04	2.4325	-5.4338	8.2512
0.16	-0.01	1.03	37.3187	-12.3112	9.9488
0.16	-0.01	1.03	14.2887	7.1575	22.6975
-0.03	-0.01	0.91	6.0550	7.7088	12.0925
-0.03	-0.01	0.91	-32.4712	5.8975	2.2925
-0.05	-0.05	1.08	-0.5425	-9.1437	-3.7013
-0.05	-0.04	1.04	8.7762	-0.9625	-4.2088
-0.05	-0.04	1.04	6.5538	6.4837	-0.5600
0.00	-0.04	1.00	3.9375	3.8763	-3.8413
0.05	-0.04	1.01	1.0500	8.4525	-0.0613
0.05	-0.04	1.01	1.1900	-4.0250	4.2613
0.04	-0.05	1.02	12.9675	-4.3050	-3.8763
0.04	-0.05	1.02	1.5225	2.4063	7.6125
0.06	-0.05	1.00	4.1388	2.8087	17.9725
-0.04	-0.05	1.00	-28.8225	8.7500	7.7263
-0.09	-0.04	1.05	-27.3787	14.5338	-21.8750
-0.09	-0.04	1.05	-20.1513	-14.2712	-18.2437
-0.06	-0.04	1.01	-18.3663	20.5362	-4.8300
-0.06	-0.04	1.01	-24.1413	-25.7687	-3.2638
0.10	-0.05	1.01	12.6087	2.0125	-22.4350
0.19	-0.09	1.02	16.7825	-4.5150	-9.7125
0.19	-0.09	1.02	20.9825	0.3763	5.3025
0.05	-0.12	1.01	16.6513	11.0862	7.5163
0.05	-0.12	1.01	9.9575	13.3087	2.9750
0.05	-0.11	1.00	-3.7625	13.4663	2.7125
0.05	-0.08	1.02	-1.0325	0.7350	0.9713
0.05	-0.08	1.02	-6.3787	-2.0738	0.0525
0.04	-0.08	1.00	-4.4800	1.9600	0.4112
0.04	-0.10	1.00	-5.9763	0.5250	-1.7237
0.04	-0.10	1.00	-8.6800	1.5400	3.1500
0.06	-0.14	1.00	-8.9250	1.7937	9.3100
0.06	-0.14	1.00	-37.8350	10.0012	21.2275
0.18	-0.20	1.03	-2.3187	-9.3537	26.3375
0.19	-0.06	0.95	-6.5100	5.8362	48.2125
0.19	-0.06	0.95	18.5762	13.5100	28.3325
-0.03	0.12	0.95	12.2150	20.4400	14.9100
						1916-6-9 16:7:33	-0.06
-0.03	0.00	1.10	31.6837	-1.6450	-39.1212
0.02	-0.06	1.09	-12.9587	2.0213	-17.1588
0.02	-0.06	1.09	-40.5650	-2.3712	-19.7050
-0.02	-0.12	1.06	-8.3125	0.0175	-29.0325
-0.02	-0.12	1.06	47.1275	-16.6425	-44.2837
0.08	-0.21	1.05	17.1675	-21.5600	-7.8050
0.28	-0.25	0.84	32.5062	-1.1550	14.5338
0.28	-0.25	0.84	-9.4762	9.1787	25.4625
0.52	-0.09	0.85	-34.0550	-0.1750	-1.2075
0.52	-0.09	0.85	2.8875	11.0162	-3.4563
0.34	0.06	0.97	-14.6475	3.6138	10.3162
0.19	-0.06	1.03	-38.8675	10.4475	18.1737
0.19	-0.06	1.03	11.7337	16.9400	7.5950
0.14	-0.10	0.99	-5.1712	2.4325	-6.3787
0.14	-0.10	1.00	-12.0487	12.0662	-7.2362
0.14	-0.10	1.00	4.1125	16.3275	0.8575
0.12	-0.07	1.01	-22.9250	0.4812	7.8400
0.12	-0.07	1.01	-70.9450	-1.8463	6.4663
0.07	-0.06	1.02	-126.3850	12.3987	10.3950
-0.18	-0.05	0.99	-127.6975	9.2925	8.1287
-0.18	-0.05	0.99	-173.8712	-0.6125	16.6600
-0.53	-0.06	0.91	-263.1475	-1.3300	30.4150
-1.04	-0.01	0.11	-36.2863	-11.3575	-5.1887
-1.04	-0.01	0.11	3.9725	-2.0300	-5.3463
-0.99	-0.03	-0.02	12.2412	1.7062	-16.2400
-1.00	-0.03	0.04	34.0638	9.1700	-2.8350
-1.00	-0.03	0.04	5.9500	0.4200	-0.3500
-1.00	-0.05	0.08	-4.6025	2.5113	0.3938
-1.00	-0.05	0.08	0.2625	4.6112	-2.2662
-1.00	-0.05	0.07	3.4038	0.2625	2.3888
-1.00	-0.06	0.07	34.1250	4.6638	-1.0937
-1.00	-0.06	0.07	64.8900	11.6812	-7.2362
-1.00	-0.07	0.17	89.7488	-7.2188	-0.9800
-0.91	-0.09	0.36	112.6388	7.3675	-7.2713
-0.91	-0.09	0.36	101.5263	5.6175	-7.7088
-0.79	-0.11	0.64	214.6463	8.1637	-18.1825
-0.79	-0.11	0.64	102.9175	8.9775	-20.3700
-0.46	-0.11	0.86	286.6850	13.6062	-8.7850
0.07	-0.09	0.98	33.6787	16.3275	-1.3737
0.07	-0.09	0.98	-10.3162	16.6338	1.7937
0.47	-0.05	0.91	35.6300	11.4800	-0.3938
0.47	-0.05	0.91	122.0013	-5.2413	-6.1075
0.49	-0.04	0.85	285.3550	-7.7350	-8.6275
0.91	-0.01	0.39	185.9900	11.1387	-13.2212
0.93	0.02	-0.36	-1.6712	0.4900	-0.5425
0.93	0.02	-0.36	-84.8400	-4.8475	6.1425
0.91	0.01	-0.38	-8.6625	2.2575	-1.8812
0.95	-0.01	-0.29	-14.2625	-7.1312	7.3938
0.95	-0.01	-0.29	-6.0900	15.4000	9.3013
0.95	0.01	-0.28	-47.1275	4.2525	7.9625
0.95	0.01	-0.28	-76.3788	1.2600	4.7163
1.00	-0.02	-0.18	-143.0275	0.2625	-0.0175
0.96	-0.05	0.18	-286.7200	-21.0700	21.4988
0.96	-0.05	0.18	-286.7200	18.6375	17.7275
0.50	-0.12	0.80	-45.3425	-10.6225	5.7838
0.50	-0.12	0.80	42.2187	1.8200	-7.8575
0.12	-0.12	0.98	-29.9250	-2.4763	0.6650
0.05	-0.17	1.03	33.5563	13.0200	4.9963
0.05	-0.17	1.03	3.3425	33.3288	11.9175
0.11	-0.17	1.02	-14.5862	26.6437	13.8337
0.11	-0.17	1.02	11.7337	39.6550	10.0625
0.09	-0.11	0.99	22.1725	112.7525	-3.3775
0.14	0.08	0.96	-3.8500	155.3825	7.4900
0.14	0.08	0.96	-13.4137	174.4138	19.0575
0.18	0.48	0.93	14.5687	155.5487	25.3050
0.18	0.73	0.58	-0.2013	160.3525	23.8525
						1916-6-9 16:7:40	-0.06
0.20	0.94	0.32	-8.8462	13.7112	-35.6300
0.19	0.95	0.10	6.5450	-4.1038	-20.6500
0.16	0.95	0.02	-1.4350	7.5513	-7.3587
0.16	0.95	0.02	7.9625	7.6213	7.0175
0.11	0.99	-0.00	-9.4325	-7.0262	-12.9062
0.06	1.00	0.05	-4.8650	-58.3625	-14.7175
0.06	1.00	0.05	-8.9950	-113.0150	-8.4437
0.05	0.97	0.21	-13.8337	-140.4288	-7.7263
0.03	0.86	0.52	-12.5125	-177.3013	-17.2287
0.03	0.86	0.52	22.6800	-180.7137	-0.7263
-0.06	0.57	0.89	43.0850	-91.8838	-33.5387
-0.06	0.57	0.89	93.6600	-80.6925	-10.6400
0.05	0.29	0.87	62.8338	-43.1113	-0.4812
0.18	0.08	0.94	45.2112	-47.8013	10.0450
0.18	0.08	0.94	3.4563	-12.9412	11.7075
0.24	-0.01	0.96	-16.7125	3.2550	19.4775
0.24	-0.01	0.96	-18.8388	14.6125	7.3150
0.22	-0.04	0.99	-0.6388	10.3075	2.4938
0.20	-0.04	1.00	-14.4375	-0.3938	-1.7762
0.20	-0.04	1.00	-11.0075	2.0300	3.5000
0.19	-0.03	1.00	-9.2487	-3.8675	0.2362
0.18	-0.05	1.00	-10.0975	-20.7550	0.8925
0.15	-0.14	1.03	-10.3162	-133.5863	-12.6875
0.11	-0.32	0.98	-13.8337	-135.9050	-7.1400
0.14	-0.62	0.80	10.9725	-147.4725	-2.5375
0.14	-0.62	0.80	0.8487	-126.1050	7.2888
0.14	-0.83	0.45	-8.4787	-96.5300	0.4375
0.11	-0.94	0.09	11.7075	-44.2487	2.7913
0.11	-0.94	0.09	22.6975	-11.1387	6.0462
0.12	-0.95	-0.05	4.8738	5.1275	8.5312
0.12	-0.95	-0.05	6.9825	6.2038	-0.8750
0.11	-0.98	-0.06	4.1388	-0.5600	0.7000
0.12	-0.98	-0.04	3.5175	-3.0888	3.9550
0.12	-0.98	-0.04	3.2113	-1.1025	0.7000
0.10	-0.98	-0.06	-0.7613	1.9775	1.4437
0.11	-0.99	-0.07	-1.3125	5.2413	1.4088
0.11	-0.99	-0.07	0.9713	11.8825	-1.5050
0.10	-0.97	-0.07	-0.6125	15.6275	-3.7713
0.10	-0.97	-0.07	2.8175	42.7788	-3.5438
0.11	-0.98	-0.06	20.2388	82.2238	-13.0025
0.16	-0.96	0.12	-124.1800	94.8588	-9.0387
0.16	-0.96	0.12	16.7737	148.0325	-9.2662
0.11	-0.84	0.38	51.6950	176.4525	-14.0700
0.11	-0.84	0.38	-56.7875	165.2875	-3.1763
0.12	-0.19	1.03	41.8425	12.6962	-3.7538
0.08	-0.11	1.09	12.1975	6.6500	-4.7337
0.15	-0.06	1.02	-5.0838	1.3037	3.5000
0.15	-0.06	1.02	-4.7950	3.5350	2.6513
0.17	-0.06	1.00	7.4988	5.6963	1.2512
0.17	-0.06	1.00	-2.4763	7.1050	1.6538
0.17	-0.05	0.98	-0.9187	3.5088	-0.4462
0.18	-0.04	1.00	-3.3950	3.7538	1.0062
0.18	-0.04	1.00	-4.3137	3.4650	0.0088
0.17	-0.05	0.99	-2.7562	5.3025	-0.1488
0.16	-0.05	1.01	-9.3013	-4.4538	-8.8812
0.16	-0.05	1.01	-4.5150	-2.1175	-3.2813
0.16	-0.05	1.00	-11.3837	2.9750	6.4663
0.16	-0.05	1.00	-6.6150	4.0250	-2.9050
0.13	-0.07	1.00	-5.8275	-1.2687	-1.2337
0.12	-0.07	1.00	-57.2600	3.8937	3.2288
0.12	-0.07	1.00	-186.4537	0.2275	18.6725
-0.13	-0.07	0.97	-190.0412	0.6737	13.4137
-0.13	-0.07	0.97	-197.2775	-1.6887	-7.0700
-0.58	-0.09	0.81	-187.6613	-9.4412	-0.2800
-0.92	-0.11	0.42	-140.8925	-10.6138	-6.7025
-0.92	-0.11	0.42	-94.5700	-7.9975	-3.2900
						1916-6-9 16:7:48	-0.06
-0.97	-0.12	-0.11	9.2925	6.0988	9.0387
-1.00	-0.11	-0.04	0.7962	2.7125	-1.0325
-1.00	-0.10	0.00	2.3538	-4.9350	-3.0625
-1.00	-0.10	0.00	7.1663	0.2713	-8.7150
-1.00	-0.11	-0.00	13.4663	12.6787	-3.8238
-1.00	-0.11	-0.00	66.5613	5.0925	4.4363
-0.98	-0.13	0.04	104.9913	-4.0250	2.3712
-0.96	-0.12	0.25	270.2525	8.0850	7.7525
-0.96	-0.12	0.25	286.6850	11.6112	-0.5425
-0.52	-0.12	0.74	114.5375	2.1088	0.8400
0.08	-0.09	1.04	43.2250	8.3825	1.0675
0.08	-0.09	1.04	-18.1562	9.2750	-4.6988
0.16	-0.07	1.02	-14.1487	-2.2400	-7.7875
0.16	-0.07	1.02	-12.5475	-0.9187	-18.8650
0.10	-0.07	1.01	-4.0950	-7.7350	-9.5375
0.10	-0.08	1.00	-5.8888	-1.8550	-3.4825
0.10	-0.08	1.00	3.5963	-0.5862	5.3900
0.10	-0.10	0.99	-13.4488	12.8362	10.9025
0.10	-0.10	0.99	-27.8950	10.0450	-18.0250
0.04	-0.10	1.01	-19.7400	-6.3700	-30.2400
0.06	-0.08	1.04	25.0513	-15.1112	-27.5100
0.06	-0.08	1.04	-86.2313	10.7450	-53.0075
-0.05	-0.09	1.01	-81.8388	35.8575	-85.7850
-0.13	-0.05	0.95	64.4525	6.7112	-109.9350
-0.13	-0.05	0.95	45.6050	4.2000	-120.4175
0.04	0.00	1.02	-23.7125	18.9525	-103.9850
0.13	0.01	1.03	11.3400	5.5300	-82.8800
0.13	0.01	1.03	11.2962	2.1613	-56.0000
0.17	0.04	0.99	-4.8125	-5.6700	-34.2038
0.18	0.02	1.00	-6.4750	3.6750	-13.6588
0.18	0.02	1.00	-4.9437	4.6287	-5.1363
0.13	0.02	1.02	-7.9450	3.2462	-5.1538
0.13	0.02	1.02	-10.5700	0.5338	-5.1800
0.10	0.02	1.00	7.0175	2.9400	0.7000
0.10	0.02	1.00	1.5050	4.9700	1.3475
0.10	0.02	1.00	-1.3475	4.3663	4.4187
0.11	0.03	1.00	2.8612	6.7375	10.6225
0.11	0.03	1.00	12.8625	14.7875	27.8950
0.14	0.03	0.99	-8.5662	25.8825	50.3213
0.22	0.07	1.01	12.9500	37.5638	92.6975
0.22	0.07	1.01	3.1588	28.6125	111.5625
0.25	0.10	0.98	-35.6912	8.4525	132.9387
0.23	0.07	1.00	-27.4575	-14.1750	128.2662
0.23	0.07	1.00	-37.4762	-40.7225	79.7475
0.03	-0.23	0.99	41.6500	27.6675	29.6800
0.15	-0.27	0.99	28.5600	66.2113	37.1263
0.15	-0.27	0.99	14.1400	36.6362	32.6375
0.19	-0.14	0.96	11.3400	25.0513	19.5300
0.22	-0.09	0.99	3.2375	17.8500	10.7537
0.22	-0.09	0.99	-2.0738	3.0800	-2.4063
0.18	-0.08	1.02	-6.1863	-8.0587	-2.5200
0.18	-0.08	1.02	-60.3400	-66.7625	-4.6900
0.18	-0.16	1.01	-135.7912	-104.5100	-17.2025
0.03	-0.29	1.08	-54.3288	-126.5163	-38.3512
0.03	-0.29	1.08	-65.8613	-70.6738	6.6675
-0.23	-0.57	0.89	-75.7750	-16.9050	61.5475
-0.23	-0.57	0.89	-32.0075	20.1688	85.1900
-0.26	-0.67	0.67	-23.2050	68.3200	108.0275
-0.38	-0.43	0.57	80.0275	112.6300	77.2100
-0.38	-0.43	0.57	98.5425	127.5225	51.3275
-0.37	-0.12	0.74	243.4687	131.9062	-19.2588
-0.07	0.29	0.85	236.9850	121.6863	-65.4063
-0.07	0.29	0.85	243.4425	11.4975	-35.3500
0.43	0.45	0.86	245.9362	-49.0350	33.1275
0.43	0.45	0.86	131.5562	-65.6950	64.8725
0.80	0.39	0.42	124.8800	-72.7913	71.1113
						1916-6-9 16:7:55	-0.06
